node1	node2
hsa-miR-107	ENSG00000133624
hsa-miR-7-5p	ENSG00000133624
hsa-miR-15b-5p	ENSG00000133624
hsa-miR-382-3p	ENSG00000133624
hsa-miR-4422	ENSG00000133624
hsa-miR-424-5p	ENSG00000133624
hsa-miR-3619-5p	ENSG00000133624
hsa-miR-550a-3-5p	ENSG00000133624
hsa-miR-15a-5p	ENSG00000133624
hsa-miR-320a-3p	ENSG00000133624
hsa-miR-26a-5p	ENSG00000133624
hsa-miR-135a-5p	ENSG00000133624
hsa-miR-320d	ENSG00000133624
hsa-miR-548n	ENSG00000133624
hsa-miR-320b	ENSG00000133624
hsa-miR-873-5p	ENSG00000133624
hsa-miR-7-1-3p	ENSG00000133624
hsa-miR-195-5p	ENSG00000133624
hsa-miR-9-3p	ENSG00000133624
hsa-miR-671-5p	ENSG00000133624
hsa-miR-769-5p	ENSG00000133624
hsa-miR-103a-3p	ENSG00000133624
hsa-miR-4429	ENSG00000133624
hsa-miR-497-5p	ENSG00000133624
hsa-miR-518f-3p	ENSG00000133624
hsa-miR-33b-3p	ENSG00000133624
hsa-miR-518d-3p	ENSG00000133624
hsa-miR-486-5p	ENSG00000133624
hsa-miR-518b	ENSG00000133624
hsa-miR-933	ENSG00000133624
hsa-miR-877-3p	ENSG00000133624
hsa-miR-299-5p	ENSG00000133624
hsa-miR-5586-3p	ENSG00000133624
hsa-miR-589-3p	ENSG00000133624
hsa-miR-214-3p	ENSG00000133624
hsa-miR-550a-5p	ENSG00000133624
hsa-miR-671-3p	ENSG00000133624
hsa-miR-24-3p	ENSG00000136149
hsa-miR-132-3p	ENSG00000136149
hsa-miR-454-3p	ENSG00000137970
hsa-miR-34b-3p	ENSG00000137970
hsa-miR-129-5p	ENSG00000137970
hsa-miR-200b-5p	ENSG00000137970
hsa-miR-518b	ENSG00000137970
hsa-miR-376a-3p	ENSG00000137970
hsa-miR-518d-3p	ENSG00000137970
hsa-miR-200a-5p	ENSG00000137970
hsa-miR-136-5p	ENSG00000137970
hsa-miR-501-5p	ENSG00000137970
hsa-miR-103a-2-5p	ENSG00000137970
hsa-miR-451a	ENSG00000137970
hsa-miR-33b-5p	ENSG00000137970
hsa-miR-330-3p	ENSG00000137970
hsa-miR-518f-3p	ENSG00000137970
hsa-miR-369-5p	ENSG00000137970
hsa-miR-2115-5p	ENSG00000137970
hsa-miR-301a-5p	ENSG00000137970
hsa-miR-3194-3p	ENSG00000137970
hsa-miR-520c-3p	ENSG00000137970
hsa-miR-362-5p	ENSG00000137970
hsa-miR-520a-3p	ENSG00000137970
hsa-miR-34a-3p	ENSG00000137970
hsa-miR-629-5p	ENSG00000137970
hsa-miR-500a-5p	ENSG00000137970
hsa-miR-10a-3p	ENSG00000137970
hsa-miR-502-5p	ENSG00000137970
hsa-miR-4705	ENSG00000137970
hsa-miR-296-3p	ENSG00000137970
hsa-miR-141-5p	ENSG00000137970
hsa-miR-149-5p	ENSG00000139239
hsa-miR-195-5p	ENSG00000139239
hsa-miR-3200-5p	ENSG00000139239
hsa-miR-424-5p	ENSG00000139239
hsa-miR-501-3p	ENSG00000139239
hsa-miR-19b-3p	ENSG00000139239
hsa-miR-520a-5p	ENSG00000139239
hsa-miR-29c-5p	ENSG00000139239
hsa-miR-20a-3p	ENSG00000139239
hsa-miR-708-5p	ENSG00000139239
hsa-miR-200b-5p	ENSG00000139239
hsa-miR-1283	ENSG00000139239
hsa-miR-96-5p	ENSG00000139239
hsa-miR-141-5p	ENSG00000139239
hsa-miR-130a-3p	ENSG00000139239
hsa-miR-518e-3p	ENSG00000139239
hsa-miR-9-5p	ENSG00000139239
hsa-miR-28-5p	ENSG00000139239
hsa-miR-301a-3p	ENSG00000139239
hsa-let-7i-5p	ENSG00000139239
hsa-let-7a-5p	ENSG00000139239
hsa-miR-107	ENSG00000139239
hsa-miR-181a-3p	ENSG00000139239
hsa-miR-148a-3p	ENSG00000139239
hsa-let-7b-5p	ENSG00000139239
hsa-miR-130b-3p	ENSG00000139239
hsa-miR-497-5p	ENSG00000139239
hsa-miR-139-5p	ENSG00000139239
hsa-miR-15b-5p	ENSG00000139239
hsa-miR-454-3p	ENSG00000139239
hsa-miR-99b-5p	ENSG00000139239
hsa-miR-129-5p	ENSG00000139239
hsa-miR-551b-5p	ENSG00000139239
hsa-miR-19a-3p	ENSG00000139239
hsa-miR-1224-5p	ENSG00000139239
hsa-let-7g-5p	ENSG00000139239
hsa-miR-922	ENSG00000139239
hsa-miR-3605-5p	ENSG00000139239
hsa-miR-16-5p	ENSG00000139239
hsa-miR-186-3p	ENSG00000139239
hsa-miR-1185-5p	ENSG00000139239
hsa-miR-15a-5p	ENSG00000139239
hsa-miR-148b-3p	ENSG00000139239
hsa-miR-34a-3p	ENSG00000139239
hsa-miR-214-3p	ENSG00000139239
hsa-miR-32-3p	ENSG00000139239
hsa-miR-424-3p	ENSG00000139239
hsa-miR-22-3p	ENSG00000139239
hsa-let-7f-5p	ENSG00000139239
hsa-miR-103a-3p	ENSG00000139239
hsa-miR-200a-5p	ENSG00000139239
hsa-miR-873-3p	ENSG00000139239
hsa-miR-541-5p	ENSG00000139239
hsa-miR-301b-3p	ENSG00000139239
hsa-miR-182-5p	ENSG00000139239
hsa-miR-500a-3p	ENSG00000139239
hsa-miR-181a-5p	ENSG00000141854
hsa-miR-193b-3p	ENSG00000141854
hsa-miR-16-1-3p	ENSG00000142396
hsa-miR-192-5p	ENSG00000142396
hsa-miR-33b-5p	ENSG00000142396
hsa-miR-7-5p	ENSG00000142396
hsa-miR-603	ENSG00000142396
hsa-miR-222-5p	ENSG00000142396
hsa-miR-129-5p	ENSG00000142396
hsa-miR-770-5p	ENSG00000142396
hsa-miR-199a-3p	ENSG00000142396
hsa-miR-196a-5p	ENSG00000142396
hsa-miR-499a-3p	ENSG00000142396
hsa-miR-101-3p	ENSG00000142396
hsa-miR-193b-5p	ENSG00000142396
hsa-miR-629-5p	ENSG00000142396
hsa-miR-450a-5p	ENSG00000142396
hsa-miR-484	ENSG00000142396
hsa-miR-33a-5p	ENSG00000142396
hsa-miR-10a-5p	ENSG00000142396
hsa-miR-145-5p	ENSG00000142396
hsa-miR-4511	ENSG00000142396
hsa-miR-331-5p	ENSG00000142396
hsa-miR-196b-5p	ENSG00000142396
hsa-miR-450b-5p	ENSG00000142396
hsa-miR-376a-5p	ENSG00000142396
hsa-miR-2115-5p	ENSG00000142396
hsa-miR-199b-3p	ENSG00000142396
hsa-miR-30c-5p	ENSG00000142396
hsa-miR-144-3p	ENSG00000142396
hsa-miR-338-3p	ENSG00000142396
hsa-miR-221-5p	ENSG00000142396
hsa-miR-30b-5p	ENSG00000142396
hsa-miR-122-5p	ENSG00000142396
hsa-miR-34a-5p	ENSG00000142396
hsa-miR-140-5p	ENSG00000142396
hsa-miR-214-5p	ENSG00000142396
hsa-miR-507	ENSG00000142396
hsa-miR-103a-2-5p	ENSG00000142396
hsa-miR-5690	ENSG00000142396
hsa-miR-766-3p	ENSG00000142396
hsa-miR-548b-3p	ENSG00000142396
hsa-miR-338-3p	ENSG00000143429
hsa-miR-377-3p	ENSG00000143429
hsa-miR-331-5p	ENSG00000144158
hsa-miR-592	ENSG00000144158
hsa-miR-3657	ENSG00000144158
hsa-miR-485-5p	ENSG00000145063
hsa-miR-369-3p	ENSG00000146001
hsa-miR-127-3p	ENSG00000146001
hsa-miR-103a-3p	ENSG00000146556
hsa-miR-107	ENSG00000146556
hsa-miR-125b-2-3p	ENSG00000146677
hsa-miR-450a-5p	ENSG00000146677
hsa-miR-27a-3p	ENSG00000146677
hsa-miR-1306-3p	ENSG00000146677
hsa-miR-1307-3p	ENSG00000146677
hsa-miR-181b-5p	ENSG00000146677
hsa-miR-181c-5p	ENSG00000146677
hsa-miR-146a-3p	ENSG00000146677
hsa-miR-301a-5p	ENSG00000146677
hsa-miR-148b-3p	ENSG00000146677
hsa-miR-432-5p	ENSG00000146677
hsa-miR-135a-5p	ENSG00000146677
hsa-miR-3194-5p	ENSG00000146677
hsa-miR-181a-5p	ENSG00000146677
hsa-miR-135b-5p	ENSG00000146677
hsa-miR-22-5p	ENSG00000146677
hsa-miR-27b-3p	ENSG00000146677
hsa-miR-543	ENSG00000146677
hsa-miR-671-3p	ENSG00000146677
hsa-miR-27a-3p	ENSG00000149656
hsa-miR-27b-3p	ENSG00000149656
hsa-miR-106b-5p	ENSG00000150276
hsa-miR-301b-3p	ENSG00000150276
hsa-miR-33b-3p	ENSG00000150276
hsa-miR-130b-3p	ENSG00000150276
hsa-miR-301a-3p	ENSG00000150276
hsa-miR-518a-3p	ENSG00000150276
hsa-miR-454-3p	ENSG00000150276
hsa-miR-106a-5p	ENSG00000150276
hsa-miR-20a-5p	ENSG00000150276
hsa-miR-27a-3p	ENSG00000151303
hsa-miR-23a-3p	ENSG00000151303
hsa-miR-491-5p	ENSG00000152117
hsa-miR-3677-5p	ENSG00000152117
hsa-let-7f-5p	ENSG00000152117
hsa-miR-92a-1-5p	ENSG00000152117
hsa-let-7d-5p	ENSG00000152117
hsa-miR-582-5p	ENSG00000152117
hsa-let-7b-5p	ENSG00000152117
hsa-miR-24-3p	ENSG00000152117
hsa-let-7a-5p	ENSG00000152117
hsa-miR-185-3p	ENSG00000152117
hsa-let-7g-5p	ENSG00000152117
hsa-miR-34b-5p	ENSG00000152117
hsa-miR-140-5p	ENSG00000152117
hsa-let-7i-5p	ENSG00000152117
hsa-let-7e-5p	ENSG00000152117
hsa-miR-940	ENSG00000152117
hsa-miR-2110	ENSG00000152117
hsa-miR-449c-5p	ENSG00000152117
hsa-miR-15a-5p	ENSG00000152931
hsa-miR-20b-5p	ENSG00000152931
hsa-miR-185-5p	ENSG00000152931
hsa-miR-138-5p	ENSG00000152931
hsa-miR-93-5p	ENSG00000152931
hsa-miR-16-5p	ENSG00000152931
hsa-miR-23a-3p	ENSG00000152931
hsa-miR-27a-3p	ENSG00000152931
hsa-miR-1-3p	ENSG00000152931
hsa-miR-103a-3p	ENSG00000152931
hsa-miR-15b-5p	ENSG00000152931
hsa-miR-369-3p	ENSG00000152931
hsa-miR-19a-3p	ENSG00000152931
hsa-miR-143-3p	ENSG00000152931
hsa-miR-132-3p	ENSG00000152931
hsa-miR-24-3p	ENSG00000152931
hsa-miR-9-5p	ENSG00000152931
hsa-miR-135a-5p	ENSG00000152931
hsa-miR-432-5p	ENSG00000152931
hsa-miR-195-5p	ENSG00000152931
hsa-miR-17-5p	ENSG00000152931
hsa-miR-23b-3p	ENSG00000152931
hsa-miR-7-5p	ENSG00000152931
hsa-miR-27b-3p	ENSG00000152931
hsa-miR-34a-5p	ENSG00000152931
hsa-miR-377-3p	ENSG00000152931
hsa-miR-107	ENSG00000152931
hsa-miR-19b-3p	ENSG00000152931
hsa-miR-3909	ENSG00000152931
hsa-miR-26a-5p	ENSG00000152931
hsa-miR-149-5p	ENSG00000152931
hsa-miR-126-5p	ENSG00000152931
hsa-miR-148a-3p	ENSG00000153363
hsa-miR-29b-2-5p	ENSG00000153363
hsa-miR-130a-3p	ENSG00000153363
hsa-miR-27a-3p	ENSG00000153363
hsa-miR-30b-5p	ENSG00000153363
hsa-miR-301a-3p	ENSG00000153363
hsa-miR-2277-3p	ENSG00000153363
hsa-miR-301b-3p	ENSG00000153363
hsa-miR-485-5p	ENSG00000153363
hsa-miR-30c-5p	ENSG00000153363
hsa-miR-361-5p	ENSG00000153363
hsa-miR-148b-3p	ENSG00000153363
hsa-miR-27b-3p	ENSG00000153363
hsa-miR-130b-3p	ENSG00000153363
hsa-miR-324-3p	ENSG00000154316
hsa-miR-362-3p	ENSG00000154316
hsa-miR-21-3p	ENSG00000154316
hsa-miR-1913	ENSG00000154316
hsa-miR-18a-3p	ENSG00000154316
hsa-miR-577	ENSG00000154316
hsa-miR-301a-5p	ENSG00000154316
hsa-miR-624-3p	ENSG00000154316
hsa-miR-125b-2-3p	ENSG00000154316
hsa-let-7e-5p	ENSG00000154608
hsa-let-7i-5p	ENSG00000154608
hsa-let-7g-5p	ENSG00000154608
hsa-let-7b-5p	ENSG00000154608
hsa-miR-136-3p	ENSG00000154608
hsa-let-7f-5p	ENSG00000154608
hsa-let-7a-5p	ENSG00000154608
hsa-miR-369-3p	ENSG00000154874
hsa-miR-126-5p	ENSG00000154874
hsa-miR-361-5p	ENSG00000154874
hsa-miR-574-5p	ENSG00000154874
hsa-miR-9-3p	ENSG00000154898
hsa-miR-9-5p	ENSG00000154898
hsa-let-7b-5p	ENSG00000154898
hsa-miR-324-3p	ENSG00000154898
hsa-miR-324-5p	ENSG00000154898
hsa-miR-361-5p	ENSG00000154898
hsa-let-7a-5p	ENSG00000154898
hsa-miR-132-3p	ENSG00000154898
hsa-miR-126-5p	ENSG00000154898
hsa-let-7i-5p	ENSG00000154898
hsa-let-7g-5p	ENSG00000154898
hsa-let-7f-5p	ENSG00000154898
hsa-miR-18a-3p	ENSG00000154898
hsa-miR-574-5p	ENSG00000154898
hsa-let-7e-5p	ENSG00000154898
hsa-miR-154-5p	ENSG00000157021
hsa-let-7f-5p	ENSG00000157021
hsa-let-7a-5p	ENSG00000157021
hsa-let-7i-5p	ENSG00000157021
hsa-let-7g-5p	ENSG00000157021
hsa-let-7b-5p	ENSG00000157021
hsa-miR-1304-5p	ENSG00000157021
hsa-miR-9-3p	ENSG00000157021
hsa-miR-382-5p	ENSG00000157021
hsa-miR-199b-5p	ENSG00000157306
hsa-miR-449b-5p	ENSG00000157306
hsa-miR-140-5p	ENSG00000157306
hsa-miR-15a-3p	ENSG00000157306
hsa-miR-3657	ENSG00000157306
hsa-miR-1260a	ENSG00000157306
hsa-miR-132-3p	ENSG00000157306
hsa-miR-16-5p	ENSG00000157306
hsa-miR-34a-5p	ENSG00000157306
hsa-miR-7-1-3p	ENSG00000157306
hsa-miR-652-5p	ENSG00000157306
hsa-miR-3065-3p	ENSG00000157306
hsa-miR-3199	ENSG00000157306
hsa-miR-199a-5p	ENSG00000157306
hsa-miR-1260b	ENSG00000157306
hsa-miR-545-3p	ENSG00000157306
hsa-miR-421	ENSG00000157306
hsa-miR-641	ENSG00000157306
hsa-miR-195-5p	ENSG00000157306
hsa-miR-766-3p	ENSG00000157306
hsa-miR-34b-5p	ENSG00000157306
hsa-miR-331-3p	ENSG00000157306
hsa-miR-3127-5p	ENSG00000157306
hsa-miR-449c-5p	ENSG00000157306
hsa-miR-125a-5p	ENSG00000157306
hsa-miR-212-3p	ENSG00000157306
hsa-miR-188-3p	ENSG00000157306
hsa-miR-3619-5p	ENSG00000157306
hsa-miR-3065-5p	ENSG00000157306
hsa-miR-361-3p	ENSG00000157306
hsa-miR-17-3p	ENSG00000157306
hsa-miR-125b-5p	ENSG00000157306
hsa-miR-10a-3p	ENSG00000157306
hsa-miR-1306-5p	ENSG00000157306
hsa-miR-15b-5p	ENSG00000157306
hsa-miR-362-3p	ENSG00000157306
hsa-miR-485-5p	ENSG00000157306
hsa-miR-188-5p	ENSG00000157306
hsa-miR-15a-5p	ENSG00000157306
hsa-miR-502-5p	ENSG00000157306
hsa-miR-34c-5p	ENSG00000157306
hsa-miR-3677-5p	ENSG00000157306
hsa-miR-449a	ENSG00000157306
hsa-miR-16-5p	ENSG00000159186
hsa-miR-22-3p	ENSG00000159186
hsa-miR-15a-5p	ENSG00000159186
hsa-miR-195-5p	ENSG00000159186
hsa-miR-15b-5p	ENSG00000159186
hsa-miR-20b-5p	ENSG00000159247
hsa-miR-103a-3p	ENSG00000159247
hsa-miR-17-5p	ENSG00000159247
hsa-miR-497-5p	ENSG00000159247
hsa-miR-107	ENSG00000159247
hsa-miR-93-5p	ENSG00000159247
hsa-miR-137-3p	ENSG00000159712
hsa-miR-1976	ENSG00000160172
hsa-miR-3158-3p	ENSG00000161912
hsa-miR-27a-3p	ENSG00000161912
hsa-miR-135a-5p	ENSG00000161912
hsa-miR-218-5p	ENSG00000161912
hsa-miR-432-5p	ENSG00000161912
hsa-miR-382-5p	ENSG00000161912
hsa-miR-199a-3p	ENSG00000161912
hsa-miR-27b-3p	ENSG00000161912
hsa-miR-624-3p	ENSG00000161912
hsa-miR-450b-5p	ENSG00000162840
hsa-miR-182-5p	ENSG00000162840
hsa-miR-193b-3p	ENSG00000162840
hsa-miR-129-2-3p	ENSG00000162840
hsa-miR-486-3p	ENSG00000162840
hsa-miR-129-1-3p	ENSG00000162840
hsa-miR-214-3p	ENSG00000162840
hsa-miR-708-5p	ENSG00000162840
hsa-miR-4690-5p	ENSG00000162840
hsa-miR-25-3p	ENSG00000162840
hsa-miR-507	ENSG00000162840
hsa-miR-15a-5p	ENSG00000162840
hsa-miR-193a-3p	ENSG00000162840
hsa-miR-1271-5p	ENSG00000162840
hsa-miR-103a-3p	ENSG00000162840
hsa-miR-130b-5p	ENSG00000162840
hsa-miR-378g	ENSG00000162840
hsa-miR-33a-5p	ENSG00000162840
hsa-miR-33b-5p	ENSG00000162840
hsa-miR-326	ENSG00000162840
hsa-miR-15b-5p	ENSG00000162840
hsa-miR-186-3p	ENSG00000162840
hsa-miR-497-5p	ENSG00000162840
hsa-miR-922	ENSG00000162840
hsa-miR-28-5p	ENSG00000162840
hsa-miR-16-5p	ENSG00000162840
hsa-miR-223-5p	ENSG00000162840
hsa-miR-3619-5p	ENSG00000162840
hsa-miR-125a-3p	ENSG00000162840
hsa-miR-107	ENSG00000162840
hsa-miR-9-5p	ENSG00000162840
hsa-miR-146b-3p	ENSG00000162840
hsa-miR-424-5p	ENSG00000162840
hsa-miR-505-5p	ENSG00000162840
hsa-miR-195-5p	ENSG00000162840
hsa-miR-873-5p	ENSG00000162840
hsa-miR-143-5p	ENSG00000162840
hsa-miR-96-5p	ENSG00000162840
hsa-miR-424-3p	ENSG00000162913
hsa-miR-7-1-3p	ENSG00000162913
hsa-miR-361-5p	ENSG00000162997
hsa-miR-545-3p	ENSG00000162997
hsa-miR-3619-5p	ENSG00000162997
hsa-miR-320b	ENSG00000163364
hsa-miR-4422	ENSG00000163364
hsa-miR-4429	ENSG00000163364
hsa-miR-320c	ENSG00000163364
hsa-miR-320d	ENSG00000163364
hsa-miR-1276	ENSG00000163364
hsa-miR-320a-3p	ENSG00000163364
hsa-miR-143-3p	ENSG00000163597
hsa-miR-561-3p	ENSG00000163597
hsa-miR-20b-5p	ENSG00000163597
hsa-miR-4484	ENSG00000163597
hsa-miR-151a-5p	ENSG00000163597
hsa-miR-3619-5p	ENSG00000163597
hsa-miR-193b-3p	ENSG00000163597
hsa-miR-183-5p	ENSG00000163597
hsa-miR-501-5p	ENSG00000163597
hsa-miR-615-3p	ENSG00000163597
hsa-miR-4525	ENSG00000163597
hsa-miR-193a-3p	ENSG00000163597
hsa-miR-1243	ENSG00000163597
hsa-miR-485-5p	ENSG00000163597
hsa-miR-30a-3p	ENSG00000163597
hsa-miR-129-1-3p	ENSG00000163597
hsa-miR-214-3p	ENSG00000163597
hsa-miR-196b-5p	ENSG00000163597
hsa-miR-611	ENSG00000163597
hsa-miR-374b-3p	ENSG00000163597
hsa-miR-126-5p	ENSG00000163597
hsa-miR-4708-3p	ENSG00000163597
hsa-miR-129-2-3p	ENSG00000163597
hsa-miR-101-3p	ENSG00000163597
hsa-miR-200a-5p	ENSG00000163597
hsa-miR-31-5p	ENSG00000163597
hsa-miR-7977	ENSG00000163597
hsa-miR-4326	ENSG00000163597
hsa-miR-148b-5p	ENSG00000163597
hsa-miR-135a-5p	ENSG00000163597
hsa-miR-378a-3p	ENSG00000163597
hsa-miR-17-5p	ENSG00000163597
hsa-miR-7850-5p	ENSG00000163597
hsa-miR-942-3p	ENSG00000163597
hsa-miR-361-3p	ENSG00000163597
hsa-miR-449a	ENSG00000163597
hsa-miR-378d	ENSG00000163597
hsa-miR-9-5p	ENSG00000163597
hsa-miR-182-5p	ENSG00000163597
hsa-miR-424-5p	ENSG00000163597
hsa-miR-23b-3p	ENSG00000163597
hsa-miR-550a-3p	ENSG00000163597
hsa-miR-502-5p	ENSG00000163597
hsa-miR-378c	ENSG00000163597
hsa-miR-660-3p	ENSG00000163597
hsa-miR-335-5p	ENSG00000163597
hsa-miR-378i	ENSG00000163597
hsa-miR-148a-5p	ENSG00000163597
hsa-miR-421	ENSG00000163597
hsa-miR-769-5p	ENSG00000163597
hsa-miR-103a-3p	ENSG00000163597
hsa-miR-660-5p	ENSG00000163597
hsa-miR-124-3p	ENSG00000163597
hsa-miR-532-5p	ENSG00000163597
hsa-miR-455-3p	ENSG00000163597
hsa-miR-132-3p	ENSG00000163597
hsa-miR-3065-5p	ENSG00000163597
hsa-miR-23a-3p	ENSG00000163597
hsa-miR-873-3p	ENSG00000163597
hsa-miR-1293	ENSG00000163597
hsa-miR-642a-5p	ENSG00000163597
hsa-miR-577	ENSG00000163597
hsa-miR-142-3p	ENSG00000163597
hsa-miR-27a-3p	ENSG00000163597
hsa-miR-196a-5p	ENSG00000163597
hsa-miR-629-5p	ENSG00000163597
hsa-miR-186-3p	ENSG00000163597
hsa-miR-564	ENSG00000163597
hsa-miR-3065-3p	ENSG00000163597
hsa-miR-212-3p	ENSG00000163597
hsa-miR-769-3p	ENSG00000163597
hsa-miR-125b-2-3p	ENSG00000163597
hsa-miR-195-5p	ENSG00000163597
hsa-miR-30d-3p	ENSG00000163597
hsa-miR-137-3p	ENSG00000163597
hsa-miR-1260a	ENSG00000163597
hsa-miR-34a-5p	ENSG00000163597
hsa-miR-144-5p	ENSG00000163597
hsa-miR-140-3p	ENSG00000163597
hsa-miR-34b-3p	ENSG00000163597
hsa-miR-107	ENSG00000163597
hsa-miR-628-3p	ENSG00000163597
hsa-miR-589-3p	ENSG00000163597
hsa-miR-30b-3p	ENSG00000163597
hsa-miR-5680	ENSG00000163597
hsa-miR-940	ENSG00000163597
hsa-miR-3613-3p	ENSG00000163597
hsa-miR-935	ENSG00000163597
hsa-miR-3157-5p	ENSG00000163597
hsa-miR-197-3p	ENSG00000163597
hsa-miR-26b-3p	ENSG00000163597
hsa-miR-330-3p	ENSG00000163597
hsa-miR-497-3p	ENSG00000163597
hsa-miR-15b-5p	ENSG00000163597
hsa-miR-29b-2-5p	ENSG00000163597
hsa-miR-224-5p	ENSG00000163597
hsa-miR-545-3p	ENSG00000163597
hsa-miR-2277-3p	ENSG00000163597
hsa-miR-377-3p	ENSG00000163597
hsa-miR-3199	ENSG00000163597
hsa-miR-27b-3p	ENSG00000163597
hsa-miR-652-5p	ENSG00000163597
hsa-miR-3176	ENSG00000163597
hsa-miR-1260b	ENSG00000163597
hsa-miR-766-5p	ENSG00000163597
hsa-miR-3174	ENSG00000163597
hsa-miR-15a-5p	ENSG00000163597
hsa-miR-30c-2-3p	ENSG00000163597
hsa-miR-30c-1-3p	ENSG00000163597
hsa-miR-21-3p	ENSG00000163597
hsa-miR-30e-3p	ENSG00000163597
hsa-miR-222-5p	ENSG00000163597
hsa-miR-324-3p	ENSG00000163597
hsa-miR-7-5p	ENSG00000163597
hsa-miR-16-5p	ENSG00000163597
hsa-miR-93-5p	ENSG00000163597
hsa-miR-9-3p	ENSG00000163597
hsa-miR-17-3p	ENSG00000163597
hsa-miR-1976	ENSG00000163597
hsa-miR-497-5p	ENSG00000163597
hsa-miR-138-5p	ENSG00000163597
hsa-miR-181a-2-3p	ENSG00000163597
hsa-miR-876-3p	ENSG00000163597
hsa-miR-548n	ENSG00000163597
hsa-miR-204-5p	ENSG00000163597
hsa-miR-135b-3p	ENSG00000163597
hsa-miR-342-3p	ENSG00000163597
hsa-miR-4487	ENSG00000163597
hsa-miR-1226-3p	ENSG00000163597
hsa-miR-429	ENSG00000163597
hsa-miR-362-5p	ENSG00000163597
hsa-miR-625-5p	ENSG00000163597
hsa-miR-138-5p	ENSG00000164669
hsa-miR-1-3p	ENSG00000164669
hsa-miR-218-5p	ENSG00000165121
hsa-miR-101-3p	ENSG00000165121
hsa-miR-365a-3p	ENSG00000165121
hsa-miR-365b-3p	ENSG00000165121
hsa-miR-143-3p	ENSG00000166770
hsa-miR-484	ENSG00000166770
hsa-miR-33a-5p	ENSG00000166770
hsa-miR-574-5p	ENSG00000166770
hsa-miR-1-3p	ENSG00000166770
hsa-miR-330-3p	ENSG00000166770
hsa-miR-33a-5p	ENSG00000167912
hsa-miR-33b-5p	ENSG00000167912
hsa-miR-145-5p	ENSG00000168405
hsa-miR-361-5p	ENSG00000168405
hsa-miR-23a-3p	ENSG00000168405
hsa-miR-23b-3p	ENSG00000168405
hsa-miR-132-3p	ENSG00000168405
hsa-miR-136-3p	ENSG00000168852
hsa-miR-137-3p	ENSG00000168852
hsa-miR-2355-5p	ENSG00000169075
hsa-miR-296-5p	ENSG00000169075
hsa-miR-766-3p	ENSG00000169075
hsa-miR-676-3p	ENSG00000169253
hsa-miR-33a-5p	ENSG00000169253
hsa-miR-15b-3p	ENSG00000169253
hsa-miR-2355-3p	ENSG00000169253
hsa-miR-218-5p	ENSG00000169253
hsa-miR-188-5p	ENSG00000169253
hsa-miR-33b-5p	ENSG00000169253
hsa-miR-641	ENSG00000170089
hsa-miR-185-5p	ENSG00000170089
hsa-miR-34a-5p	ENSG00000170161
hsa-miR-125b-5p	ENSG00000170629
hsa-miR-4701-3p	ENSG00000170629
hsa-miR-218-5p	ENSG00000170629
hsa-miR-148b-3p	ENSG00000170629
hsa-miR-369-3p	ENSG00000170629
hsa-miR-574-5p	ENSG00000170629
hsa-miR-125a-5p	ENSG00000170629
hsa-miR-338-3p	ENSG00000170629
hsa-miR-324-5p	ENSG00000170827
hsa-miR-483-5p	ENSG00000170827
hsa-miR-30c-2-3p	ENSG00000170827
hsa-miR-196b-5p	ENSG00000170827
hsa-miR-196a-5p	ENSG00000170827
hsa-miR-296-3p	ENSG00000170827
hsa-miR-3200-5p	ENSG00000170827
hsa-miR-361-3p	ENSG00000170827
hsa-miR-197-5p	ENSG00000170827
hsa-miR-28-5p	ENSG00000170846
hsa-miR-361-5p	ENSG00000170846
hsa-miR-1304-5p	ENSG00000170846
hsa-miR-3913-5p	ENSG00000170846
hsa-miR-9-5p	ENSG00000170846
hsa-miR-142-3p	ENSG00000170846
hsa-miR-136-3p	ENSG00000170846
hsa-miR-382-5p	ENSG00000170846
hsa-miR-320a-3p	ENSG00000170846
hsa-miR-3619-3p	ENSG00000170846
hsa-miR-26a-5p	ENSG00000170846
hsa-miR-22-3p	ENSG00000170846
hsa-miR-3187-3p	ENSG00000170846
hsa-miR-628-5p	ENSG00000170846
hsa-miR-374a-3p	ENSG00000170846
hsa-miR-708-5p	ENSG00000170846
hsa-miR-361-3p	ENSG00000170846
hsa-miR-296-5p	ENSG00000170846
hsa-miR-490-5p	ENSG00000170846
hsa-miR-149-5p	ENSG00000170846
hsa-miR-4786-3p	ENSG00000170846
hsa-miR-26b-5p	ENSG00000170846
hsa-miR-365b-3p	ENSG00000170846
hsa-miR-181c-3p	ENSG00000170846
hsa-miR-365a-3p	ENSG00000170846
hsa-miR-15a-5p	ENSG00000170846
hsa-miR-23a-3p	ENSG00000170919
hsa-miR-15b-3p	ENSG00000170919
hsa-miR-23b-3p	ENSG00000170919
hsa-miR-27b-3p	ENSG00000170919
hsa-miR-27a-3p	ENSG00000170919
hsa-miR-485-5p	ENSG00000170919
hsa-miR-24-3p	ENSG00000170919
hsa-miR-126-5p	ENSG00000170919
hsa-miR-25-3p	ENSG00000172799
hsa-miR-92a-3p	ENSG00000172799
hsa-miR-411-3p	ENSG00000172799
hsa-miR-550a-3p	ENSG00000172799
hsa-miR-200c-5p	ENSG00000172799
hsa-miR-196a-3p	ENSG00000172965
hsa-miR-342-5p	ENSG00000172965
hsa-miR-141-3p	ENSG00000172965
hsa-miR-33a-5p	ENSG00000172965
hsa-let-7d-5p	ENSG00000172965
hsa-miR-379-5p	ENSG00000172965
